Trade_DT,2021_adv_observe_one_year,2021_adv,adv
2018-01-02,1.0,1.0,1.0
2018-01-03,1.0,1.0,1.0
2018-01-04,1.0,1.0,1.0
2018-01-05,1.0,1.0,1.0
2018-01-08,1.0,1.0,1.0
2018-01-09,0.99997799503,0.9999494604399998,0.9999936464499998
2018-01-10,0.9997779483699999,0.99996122802,0.99997841781
2018-01-11,0.9996682992399999,0.99981150027,0.9999603808799998
2018-01-12,0.9994004683799999,1.0002456231699999,1.0000031929199997
2018-01-15,0.9997607370999999,1.0006043813899999,1.0000915880999999
2018-01-16,0.9987888683799999,0.99864377427,0.9997993803599998
2018-01-17,0.9983915948599998,0.9980995725299999,0.9997199528199998
2018-01-18,0.9994512584999998,0.9996702160700002,1.00005093155
2018-01-19,0.9996963271299999,1.00000921271,1.0001215267999999
2018-01-22,0.9997823037099998,1.00167674283,1.0004478034399997
2018-01-23,1.0001439812399997,1.0031675016900001,1.0009800461499998
2018-01-24,0.9992521944599998,1.00159659197,1.0006597665199999
2018-01-25,0.9996862912099997,1.00204307995,1.00042554288
2018-01-26,0.9989468638599996,1.0009465861400002,1.00018861359
2018-01-29,0.9985296279699998,1.00468015906,1.0010242964999998
2018-01-30,0.9994584615699997,1.00697658046,1.00163061062
2018-01-31,0.9998264111599996,1.0054343915800001,1.00157120892
2018-02-01,0.9999836231899996,1.00608892039,1.0024973770799999
2018-02-02,1.0011331698499997,1.0076128156300002,1.00286130804
2018-02-05,1.0005458290299998,1.00811149247,1.0032022086399999
2018-02-06,0.9959146180399997,1.00700833147,1.0035580954499999
2018-02-07,0.9957059627299996,1.00680239307,1.0019283041599998
2018-02-08,0.9955997889399996,1.00505198114,1.0024565627199997
2018-02-09,0.9933342865099997,0.9994498326200001,1.0035074383199998
2018-02-12,0.9967112623899996,1.0025157190900003,1.0043409559399998
2018-02-13,0.9983295395999997,1.0066659515700003,1.0045123887699998
2018-02-14,0.9998997678399997,1.0094832394700002,1.00509510831
2018-02-22,1.0049533537499997,1.01693214405,1.00871790837
2018-02-23,1.0059381994999996,1.0190386017700002,1.0104047817799997
2018-02-26,1.0109813603899998,1.02699129384,1.0135668785999998
2018-02-27,1.0139333090299998,1.0313073705200002,1.01313681148
2018-02-28,1.0143026611699997,1.03369706042,1.0130085004599998
2018-03-01,1.0127681598399998,1.0315115630000002,1.0126178489
2018-03-02,1.01139223162,1.03058003486,1.01248616634
2018-03-05,1.0113123811,1.030839224,1.01253612495
2018-03-06,1.0156942225199996,1.03644285231,1.0149779135499999
2018-03-07,1.0121594535199998,1.03027477735,1.01259803309
2018-03-08,1.0125253012299997,1.0305572903900002,1.0132501126500002
2018-03-09,1.0140892716699998,1.03216199543,1.0140210742500002
2018-03-12,1.0157043320399999,1.03464518546,1.01510205399
2018-03-13,1.01806563288,1.0358396957,1.0153299929700004
2018-03-14,1.0201254923399998,1.03761930242,1.0157314542300002
2018-03-15,1.0206753253499996,1.03613397336,1.01519437235
2018-03-16,1.0223838805199998,1.0373763546399999,1.0162114873900001
2018-03-19,1.0233268731299998,1.03928535214,1.01662435636
2018-03-20,1.0232854844099997,1.03960859314,1.0166690790400001
2018-03-21,1.0243038571599998,1.04029984159,1.01719109284
2018-03-22,1.0267575628199999,1.0431440089200001,1.01830744822
2018-03-23,1.0502295687199998,1.0743598548800002,1.0319424964600001
2018-03-26,1.0506881948799995,1.0746392659400001,1.03135264056
2018-03-27,1.0506633870899997,1.07444850236,1.02975228314
2018-03-28,1.05700219541,1.07915129392,1.03359719051
2018-03-29,1.0596492224499998,1.08043041692,1.0353801391500002
2018-03-30,1.0600586001899999,1.0797035313299999,1.03585875036
2018-04-02,1.0597230801099997,1.0799325321700002,1.0356091149000002
2018-04-03,1.0594102136499997,1.07937899593,1.0355094499200002
2018-04-04,1.0592598719499997,1.07944501213,1.03522077726
2018-04-09,1.0593409247699996,1.0795742160700001,1.0354723061000002
2018-04-10,1.0611165581299997,1.07865626925,1.03571620553
2018-04-11,1.0614041612999998,1.07878123327,1.03579267905
2018-04-12,1.0605433492399998,1.07769688941,1.03559815067
2018-04-13,1.0592276496799997,1.0747073122200004,1.0340281468399999
2018-04-16,1.0634290553699999,1.07869623946,1.03533295769
2018-04-17,1.0686559644499998,1.084545158,1.03752954885
2018-04-18,1.0666854376199997,1.0833026044900003,1.03650289984
2018-04-19,1.0680196250899998,1.08385189539,1.03638007856
2018-04-20,1.0667944353599998,1.0799391974800001,1.03668966947
2018-04-23,1.0675497321399998,1.0808646968400002,1.03677487325
2018-04-24,1.0684250641,1.0869393968000003,1.0404765621999998
2018-04-25,1.0696863882599998,1.0890325720200003,1.0409646369799999
2018-04-26,1.07723703391,1.0964659765200002,1.04310535234
2018-04-27,1.0773943702099997,1.0953034222800002,1.04310627164
2018-05-02,1.0774842682499997,1.0951011235800003,1.04311209234
2018-05-03,1.07778223331,1.0971840462200002,1.04286951136
2018-05-04,1.07644655784,1.0955359951500003,1.0420231569899998
2018-05-07,1.0826273701999998,1.0992750040900003,1.04489945799
2018-05-08,1.0849688254899998,1.1027749014400003,1.0487101879899998
2018-05-09,1.08413413165,1.1029606947600001,1.04811098561
2018-05-10,1.0861155557399997,1.1059767354600003,1.0497419441899998
2018-05-11,1.0868554497399998,1.1063163035600003,1.04981203955
2018-05-14,1.0867107453799998,1.1056288430400005,1.0499711254699997
2018-05-15,1.08513862097,1.1033662566700002,1.04868478586
2018-05-16,1.0860093941,1.1054266987400003,1.04857532067
2018-05-17,1.0850876382799999,1.1035011487200006,1.04791697485
2018-05-18,1.08633705685,1.1045311973800003,1.04873875684
2018-05-21,1.0866361761899999,1.1055182289000003,1.04935524818
2018-05-22,1.08593887623,1.1050272851200003,1.0494677925899998
2018-05-23,1.08943332357,1.1097835147200006,1.0512949030999998
2018-05-24,1.0905729899099998,1.1119573453200005,1.0524007914999998
2018-05-25,1.09046853085,1.1133702977200002,1.0537885375599998
2018-05-28,1.08973709817,1.1130901006800002,1.0526687211799999
2018-05-29,1.08977069691,1.1148291858200001,1.0536677977899997
2018-05-30,1.0902653475500002,1.1143788153800003,1.05322869107
2018-05-31,1.09537984825,1.1209629061800004,1.05669199667
2018-06-01,1.0975352245499999,1.1242598619000004,1.0586212797899999
2018-06-04,1.09850221638,1.1273606806600003,1.05962430407
2018-06-05,1.10000749898,1.1310930022700005,1.0624347022199998
2018-06-06,1.0995797036800001,1.1306317953900002,1.0621011397999998
2018-06-07,1.09931046452,1.1309938562500004,1.0616876712199999
2018-06-08,1.09681273245,1.1272302441000004,1.0597432598999998
2018-06-11,1.09654449487,1.1262616500200004,1.0594887260199997
2018-06-12,1.0989919456900001,1.1283048590200004,1.0587695660599996
2018-06-13,1.1027387666200001,1.1317290476900006,1.0591019369899999
2018-06-14,1.1027330826400001,1.1316515959300002,1.0589596266699997
2018-06-15,1.1029945621800004,1.1316460332700002,1.0577050838299997
2018-06-19,1.1071162794700002,1.13336358753,1.0631219630199997
2018-06-20,1.1054192921600003,1.1325792232600003,1.0622213824699998
2018-06-21,1.1117049392400002,1.1417272181600002,1.0681260422399999
2018-06-22,1.1116646703600002,1.1404501204400006,1.0681646460299998
2018-06-25,1.1185155670400002,1.1453671199400006,1.0694881509499998
2018-06-26,1.1196102426800003,1.1464936904200005,1.0699130616099999
2018-06-27,1.1195629565300003,1.1442327142700004,1.0698460242599999
2018-06-28,1.11954743965,1.1440120629800006,1.0699830919199997
2018-06-29,1.1292791643900004,1.1526235608000002,1.0770158761199997
2018-07-02,1.1399573991600003,1.1598736946300003,1.0797087555899996
2018-07-03,1.1405413527900001,1.1600317301800003,1.0808093690399998
2018-07-04,1.1414326869500002,1.1606757159500005,1.08083371893
2018-07-05,1.1371537222800001,1.1569946582500006,1.0780276572399998
2018-07-06,1.1387703971300003,1.1603298504200006,1.0809111880199997
2018-07-09,1.1431697797000002,1.1625093389700003,1.0828671935299998
2018-07-10,1.1429912926500003,1.1618103398000004,1.0826753841999999
2018-07-11,1.1377019709500003,1.1554321343600005,1.0793412870599999
2018-07-12,1.1411256514000003,1.1656720222200003,1.0899169375599997
2018-07-13,1.1412583635400004,1.1657589679800004,1.0898229866999998
2018-07-16,1.14286051908,1.1681695828300005,1.0897066460199998
2018-07-17,1.1431459398000001,1.1684518002700004,1.0889002137
2018-07-18,1.1415061791400003,1.1674436034100004,1.0884407604999997
2018-07-19,1.1419262719200003,1.1683836729600006,1.08880066702
2018-07-20,1.1466298842400002,1.1720197374800005,1.0911258312199998
2018-07-23,1.1502756991600003,1.1771124854600006,1.0937963839199998
2018-07-24,1.1498463631300002,1.1776993848300004,1.0946980503399997
2018-07-25,1.1498064592800001,1.1776757450100004,1.0944579111499997
2018-07-26,1.1506806749400003,1.1798332128000004,1.0936951586599999
2018-07-27,1.1508786699400002,1.1800071978000004,1.0935262052999997
2018-07-30,1.1537890916200004,1.1829249960600003,1.0948653056699997
2018-07-31,1.1537027141800003,1.1824841200100005,1.09421886118
2018-08-01,1.1567676131800002,1.1814218270700003,1.0978036171699999
2018-08-02,1.1577784978900003,1.1898660093300004,1.10126914733
2018-08-03,1.15430981669,1.1848557264900001,1.10206451147
2018-08-06,1.15516356263,1.1870562690400002,1.10361244823
2018-08-07,1.16761718465,1.19824509994,1.11006289031
2018-08-08,1.1682559759700002,1.1954254908400004,1.1089746158899998
2018-08-09,1.1803217094200003,1.2088938468500001,1.12155042242
2018-08-10,1.18102922234,1.2099722180100003,1.12242211674
2018-08-13,1.18092953923,1.2084186342700003,1.12170559622
2018-08-14,1.1814797362200002,1.2090155823700004,1.12114762287
2018-08-15,1.1876969377100002,1.2181868212300002,1.12658334423
2018-08-16,1.18632663989,1.2171792178600003,1.12635991473
2018-08-17,1.1881198717000003,1.2168984544900003,1.12774493233
2018-08-20,1.1919856157100002,1.2209031800000003,1.13091933488
2018-08-21,1.1914571397500002,1.2232670497300002,1.1349594346799998
2018-08-22,1.1915134777300003,1.22333743147,1.13482781777
2018-08-23,1.1913219039,1.22298658113,1.13522070254
2018-08-24,1.1901063661500002,1.2213153357800002,1.1350185356
2018-08-27,1.19952227236,1.2272429370300002,1.14226826942
2018-08-28,1.1996647159600002,1.2274358367000002,1.1424933043699999
2018-08-29,1.1992915009,1.2268968364500004,1.1421094648399999
2018-08-30,1.1954907115200002,1.2219774864000001,1.1410785391299998
2018-08-31,1.1976188145700002,1.2251422392200002,1.1433740126799998
2018-09-03,1.1974884635600003,1.22484603206,1.1434001108400003
2018-09-04,1.19725220054,1.22409358198,1.1402185085799998
2018-09-05,1.1998293750800002,1.2303358657000003,1.1393209615299997
2018-09-06,1.20027455455,1.2296755185500001,1.1386436151900001
2018-09-07,1.20036018729,1.2300518708700001,1.13891371253
2018-09-10,1.2050002355900002,1.2356404567300001,1.1430890391999997
2018-09-11,1.20489373045,1.2348034943900001,1.1426579105399997
2018-09-12,1.20357734489,1.2322839255700002,1.14176331013
2018-09-13,1.20630264241,1.23641148119,1.14424257937
2018-09-14,1.20649167443,1.2360464645700002,1.1445491371599998
2018-09-17,1.2073711111,1.2362198775700002,1.1438932763399998
2018-09-18,1.21262253026,1.24410588375,1.1509679661999999
2018-09-19,1.21178046902,1.24395921714,1.1515766486699999
2018-09-20,1.2117161587800003,1.2444420886199998,1.1521314964299998
2018-09-21,1.22017785043,1.25853796943,1.1649637342199999
2018-09-25,1.2165835954100002,1.25412728729,1.16224620952
2018-09-26,1.2190310732400003,1.2559178120599999,1.1632932007099999
2018-09-27,1.21971101373,1.25707335308,1.1637134939899998
2018-09-28,1.2211004280900002,1.25806249172,1.16385381467
2018-10-08,1.2263906058300003,1.27329470108,1.1771045535499998
2018-10-09,1.2262537760100003,1.2737937383,1.1769360041299999
2018-10-10,1.2263508278400002,1.27384541945,1.17664445264
2018-10-11,1.2452223234000002,1.28847390341,1.1964904142599997
2018-10-12,1.25146956873,1.29545897504,1.1983661078299996
2018-10-15,1.2507564184900002,1.29802685414,1.2004252711899999
2018-10-16,1.2489709033500003,1.29685632482,1.2010595566699995
2018-10-17,1.2507188752900003,1.29982938424,1.2025331242
2018-10-18,1.2508091843400002,1.29289292267,1.1987641754099996
2018-10-19,1.2514013994200002,1.2889536302399998,1.2044061284199996
2018-10-22,1.26072263275,1.2863956594999997,1.2104488225099999
2018-10-23,1.2576755840400002,1.2829234314499998,1.2087399045899996
2018-10-24,1.2574034444600002,1.2826289524399999,1.2089121643899998
2018-10-25,1.2563007232800003,1.2816435428199997,1.2085202554299999
2018-10-26,1.2575871185800005,1.2853309053199997,1.2107437867499995
2018-10-29,1.2680673645600002,1.29517299483,1.2168921810899997
2018-10-30,1.2708683214500003,1.2976774516699998,1.2199436278199998
2018-10-31,1.2724413459100004,1.2956522340299996,1.2208834782699998
2018-11-01,1.2729745919100004,1.2949556317999997,1.2219311809499998
2018-11-02,1.2759773236900003,1.3046340809499999,1.2306868679199996
2018-11-05,1.2717106562200002,1.3039265893499998,1.2280998627499995
2018-11-06,1.2713182494700002,1.3031644462299996,1.2270275512799997
2018-11-07,1.2717729288400001,1.30342795568,1.2279981760999996
2018-11-08,1.2710389615600002,1.30264072064,1.2278045786599998
2018-11-09,1.2751975780000002,1.3070823837199999,1.2317206117399997
2018-11-12,1.2777028524800003,1.3122313865599997,1.2327128163799996
2018-11-13,1.2766464120300003,1.3102444948199996,1.2309856421199996
2018-11-14,1.2805129638900004,1.3140423428199997,1.2321422238599997
2018-11-15,1.2826479027900004,1.3156038383399997,1.2351138266699997
2018-11-16,1.2833352128200002,1.3166679063199997,1.2358531564399995
2018-11-19,1.2846503227300003,1.3203119344299998,1.2384398504399996
2018-11-20,1.2901528937900002,1.3250682020299998,1.2378239936099997
2018-11-21,1.2901264208100003,1.3247111221299996,1.2375847380099996
2018-11-22,1.29072529119,1.3249416823899995,1.2384452087499995
2018-11-23,1.2997566532300002,1.3344158701599997,1.2486196988499996
2018-11-26,1.2998377542100004,1.3343833535099998,1.2486813571399997
2018-11-27,1.2992066711800003,1.33346506809,1.2482692947099996
2018-11-28,1.3019508165100002,1.3373897825699999,1.2494855415199997
2018-11-29,1.3035655061200004,1.3395272353199998,1.2496445771899996
2018-11-30,1.3043163268200002,1.34022841024,1.2513895225299996
2018-12-03,1.3152166901000004,1.35145649716,1.2620553056499997
2018-12-04,1.3135948792200003,1.3512067166,1.2626031873499997
2018-12-05,1.3127615166100002,1.35244646103,1.2610035874899996
2018-12-06,1.3155461501300003,1.35361370167,1.2622153438299994
2018-12-07,1.3147625743300002,1.35347217273,1.2624156198099994
2018-12-10,1.3172005371700002,1.35549067623,1.2647008389699996
2018-12-11,1.3182838119,1.35769584406,1.2657455403099995
2018-12-12,1.3181711139500003,1.3578751634600001,1.2654605250199995
2018-12-13,1.3155539446700004,1.360130085,1.2677453913099994
2018-12-14,1.3164020300900001,1.36141218783,1.2650012360499998
2018-12-17,1.3162691644600002,1.3610158710300002,1.2649634742599996
2018-12-18,1.3170237256000004,1.3590285930000003,1.2658249078799997
2018-12-19,1.3177156640300003,1.3577143352900003,1.2688383702499995
2018-12-20,1.3167261705900002,1.3574296570200002,1.2693735739499994
2018-12-21,1.3178910056800004,1.35790921285,1.2707232033399998
2018-12-24,1.3189024589900002,1.35845090907,1.2705510320699995
2018-12-25,1.3213787439400002,1.36073489196,1.2717358371799994
2018-12-26,1.3216106077700003,1.36107918308,1.2717480763399995
2018-12-27,1.3226256494800002,1.36179852114,1.2721095628199994
2018-12-28,1.3228415884,1.3621184730500002,1.2720667334199993
2019-01-02,1.3207503461800003,1.3599149796900003,1.2693224290499994
2019-01-03,1.3205232323200002,1.35954746187,1.2692664795299995
2019-01-04,1.3302344076400003,1.3682635863000001,1.2773298429299993
2019-01-07,1.3312319329800004,1.36942777066,1.2782899675899995
2019-01-08,1.3310492898500004,1.36920814248,1.2781465618899994
2019-01-09,1.3306460575100005,1.3710473949300002,1.2798026101599993
2019-01-10,1.3308454317500005,1.3711546437600002,1.2798578532399996
2019-01-11,1.3307334456800004,1.37085959841,1.2806848418799994
2019-01-14,1.3338739982900005,1.3735755571800001,1.2815920063599995
2019-01-15,1.3325312409500003,1.37189863974,1.2839871585999993
2019-01-16,1.3321714276800003,1.37126295553,1.2837771424999995
2019-01-17,1.3313445871200003,1.37037188602,1.2839242453599995
2019-01-18,1.3316397779000007,1.37484963726,1.2855584967399993
2019-01-21,1.3334712011700005,1.3762240049299999,1.2863774402799992
2019-01-22,1.3298341429100002,1.37340335127,1.2836845158999994
2019-01-23,1.3301854109300006,1.37368359969,1.2835953557799993
2019-01-24,1.3307542439000006,1.3741394484899998,1.2831505538199994
2019-01-25,1.3314429298800006,1.3727455182,1.2832284687999995
2019-01-28,1.3309874604000005,1.3719699463599997,1.2831052003399994
2019-01-29,1.3310985447600008,1.37276607126,1.2837052673199991
2019-01-30,1.3318993704900006,1.3733826464399999,1.2840090603399994
2019-01-31,1.3325759070100007,1.37416474038,1.2841025422599992
2019-02-01,1.3328177619600006,1.37384774283,1.2867777789299994
2019-02-11,1.3317797879000006,1.3755099531299997,1.2901954308099994
2019-02-12,1.3342211156200006,1.3783564987199999,1.2923903321799994
2019-02-13,1.3322524712800008,1.3743849128399996,1.2965341285299992
2019-02-14,1.3323004615600007,1.37491708064,1.2970718811699993
2019-02-15,1.3343138047300005,1.3779266280099998,1.2965715629699992
2019-02-18,1.3409224091500005,1.38613851883,1.3045249989799994
2019-02-19,1.3402674011500006,1.38516860413,1.3046224650799993
2019-02-20,1.3401910493200007,1.3854759811,1.3046451573099993
2019-02-21,1.3400440895600008,1.3854110113399998,1.3044673031099991
2019-02-22,1.3419465246500006,1.3823042240599999,1.3062749915999992
2019-02-25,1.3893968852900007,1.4099359842799997,1.3367473567399992
2019-02-26,1.3886245154100008,1.4125833045899998,1.3355390643199991
2019-02-27,1.3870505104500006,1.41097624639,1.3337700632999996
2019-02-28,1.3870290102300007,1.4109007803799996,1.3337412445599994
2019-03-01,1.3913910997900008,1.4132317993999999,1.3352678808199991
2019-03-04,1.3896380564400006,1.41103146212,1.3341603680899992
2019-03-05,1.3914491707600007,1.4122821034,1.3340078330199994
2019-03-06,1.3928296514900007,1.4141637595099998,1.3362520303699994
2019-03-07,1.3954566356500007,1.4157221412699994,1.3381672274899994
2019-03-08,1.4016604796400005,1.4230116708799996,1.3461492209999992
2019-03-11,1.4052005170400006,1.4226347531999997,1.3455820637599993
2019-03-12,1.4076309084400005,1.4247199966199997,1.3461415170599993
2019-03-13,1.4104040801900006,1.4279433328599997,1.3447729501399994
2019-03-14,1.4115963360800006,1.4291201677899996,1.3440195904399994
2019-03-15,1.4142619026800005,1.4297619176299996,1.3454964993999992
2019-03-18,1.4202550814400006,1.4373971126999998,1.3484379079599993
2019-03-19,1.4204621677700005,1.4363311472999998,1.3478032254099994
2019-03-20,1.4202626757900008,1.4363487340999996,1.3476760807999992
2019-03-21,1.4198407059900007,1.4363003425199996,1.3478746500799994
2019-03-22,1.4181831281100006,1.4334160337399997,1.3464959139399992
2019-03-25,1.4210996912300005,1.4380904236799996,1.3479660474199993
2019-03-26,1.4241678712900003,1.4433168046999996,1.3499687742499993
2019-03-27,1.4253025993600006,1.4435534083099995,1.3505289845299993
2019-03-28,1.4272254584200006,1.4457023074099993,1.3509866339999992
2019-03-29,1.4403932100100005,1.4586186323599997,1.3624759236199995
2019-04-01,1.4489635797100004,1.4653169111599995,1.3735772457199993
2019-04-02,1.4483411607400005,1.4642377243699993,1.3730371829199994
2019-04-03,1.4544389870800007,1.4700174565699995,1.3796430077999993
2019-04-04,1.4561441389400005,1.4716221053499994,1.382291139899999
2019-04-08,1.4568638021100007,1.4736029681399996,1.382389733479999
2019-04-09,1.4563436003700003,1.4727477532299995,1.3827851884999993
2019-04-10,1.4564467658700004,1.4729812543799994,1.3830268779499992
2019-04-11,1.4551523450300003,1.4708983498599997,1.3850791048099993
2019-04-12,1.4561525168400007,1.4713913799599994,1.385771065939999
2019-04-15,1.4584514800300006,1.4736372736899994,1.3872993484599991
2019-04-16,1.4652156512500005,1.4668905155099994,1.3925653154799993
2019-04-17,1.4653229824300005,1.4663519370499993,1.3923529815799993
2019-04-18,1.4651636544700004,1.4651832090999994,1.392121480859999
2019-04-19,1.4694172717700005,1.4711125727199994,1.3951464781999994
2019-04-22,1.4710161617100006,1.4695993429899994,1.3984615995599994
2019-04-23,1.4702954304400004,1.4692481888499995,1.3983717789399994
2019-04-24,1.4690566585900007,1.4685768464899993,1.3976795987999993
2019-04-25,1.4712407511300005,1.4691373761599993,1.4042012749799995
2019-04-26,1.4743036775400005,1.4713575509899992,1.4058746986399995
2019-04-29,1.4728254892900003,1.4715881091699992,1.4075484373999994
2019-04-30,1.4727159909100005,1.4712651585599992,1.4073095003499994
2019-05-06,1.4926259324000004,1.4875474102399993,1.4285054051699995
2019-05-07,1.4941310802600005,1.4886170503799991,1.4306255063299995
2019-05-08,1.4908560833500004,1.486401550709999,1.4318217579199994
2019-05-09,1.4904323274700004,1.4889606022699993,1.4317507543999994
2019-05-10,1.5029667852200006,1.5016280038699992,1.4373915142999996
2019-05-13,1.4959099693500004,1.4945763797699994,1.4347441594399994
2019-05-14,1.4957230744700003,1.4937884770899992,1.4340537501399995
2019-05-15,1.5060526383100004,1.5054436150499992,1.4418945510799994
2019-05-16,1.5057269384800005,1.5056800336599991,1.4424316745499994
2019-05-17,1.5101921281700006,1.5134644373199992,1.4427021320499995
2019-05-20,1.5099594637500005,1.5131283299999994,1.4413736476399994
2019-05-21,1.5129294206500004,1.5171734865399993,1.441778356859999
2019-05-22,1.5137725443300003,1.5173584809399991,1.4419422560399993
2019-05-23,1.5177813622100005,1.524681165919999,1.4432265576999994
2019-05-24,1.5177799292400005,1.5246606648799992,1.4434289705799992
2019-05-27,1.5209165265600004,1.5281074029599993,1.445567422459999
2019-05-28,1.5207341894400006,1.5272130426399992,1.4453203367999992
2019-05-29,1.5212702930100004,1.5277546931799995,1.4453027578499995
2019-05-30,1.5207956716300004,1.5273059142299994,1.4448444883299993
2019-05-31,1.5200638130500006,1.5260825686499995,1.4435554185499992
2019-06-03,1.5204388950300007,1.5268297253399992,1.4441190663299994
2019-06-04,1.5213042918700006,1.5288359772099993,1.4448413557499993
2019-06-05,1.5208951316400006,1.5275084639499994,1.4443813861699992
2019-06-06,1.5205020506500007,1.527045407609999,1.4440803647299993
2019-06-10,1.5220014684000005,1.5262186039099994,1.4463731322099993
2019-06-11,1.5269765809900004,1.5286274675699991,1.4511557294799993
2019-06-12,1.5258275862200006,1.5271894306399991,1.4501550436499995
2019-06-13,1.5252412548000007,1.5262725420399992,1.4498428838299995
2019-06-14,1.5247004060400007,1.5231467791199995,1.4470242473099992
2019-06-17,1.5238329646300006,1.5220780607199993,1.4470010847099992
2019-06-18,1.5232853844500005,1.5206313825699993,1.4464636372399993
2019-06-19,1.5236287280400007,1.5207363183199996,1.4461850772199993
2019-06-20,1.5346222748300007,1.5366991875799993,1.4532297556199993
2019-06-21,1.5357349474500006,1.5393286314999992,1.4555712361199995
2019-06-24,1.5358932979900006,1.5395667272599993,1.4557046529799995
2019-06-25,1.5362448382600005,1.5362114653299992,1.4516213657099997
2019-06-26,1.5362938725200004,1.536509489339999,1.4516797786899995
2019-06-27,1.5361932580200004,1.5334623139699992,1.4506257979499992
2019-06-28,1.5362681713800006,1.5339115424299994,1.4508133983599993
2019-07-01,1.5462309530200005,1.5421326118699994,1.4552622153899994
2019-07-02,1.5462165274400006,1.5422091629699992,1.4553088976899995
2019-07-03,1.5437193639500004,1.5384259449899993,1.4543785384999994
2019-07-04,1.5444666080100007,1.5399187778599992,1.4544634394799993
2019-07-05,1.5442430280200008,1.5381683617899993,1.4540635062899996
2019-07-08,1.5564990481100005,1.5534606983099994,1.4575361067699995
2019-07-09,1.5566708128500006,1.5535333339599993,1.4575393595999995
2019-07-10,1.5559216759100005,1.5529479389799994,1.4575684684499997
2019-07-11,1.5558525741500007,1.5529119015199995,1.4574788619599996
2019-07-12,1.5554904303200006,1.5529588430099992,1.4597509121699994
2019-07-15,1.5556175522000004,1.5530524133699994,1.4612227263699995
2019-07-16,1.5552039225000005,1.5521575965299994,1.4608779623999997
2019-07-17,1.5551667524900006,1.5519484444999996,1.4607071934299993
2019-07-18,1.5558355647700004,1.5507872804199996,1.4599588827899994
2019-07-19,1.5579649654200005,1.5551000496299994,1.4619888248399995
2019-07-22,1.5579148731400005,1.5532231578099995,1.4614778117699996
2019-07-23,1.5585346836600005,1.5546550840499995,1.4620526798899993
2019-07-24,1.5583675421800005,1.5527071575099995,1.4617498401099998
2019-07-25,1.5573852684200005,1.5512485875499995,1.4617487477899995
2019-07-26,1.5569852378200004,1.5503329576599996,1.4617173022699994
2019-07-29,1.5567700935900004,1.5501138589899994,1.4613257374699995
2019-07-30,1.5574174900300004,1.5491762637799997,1.4615243973099994
2019-07-31,1.5587845731700005,1.5501745845599995,1.4623387208199994
2019-08-01,1.5600489511900002,1.5525638632799996,1.4614266330999994
2019-08-02,1.5590494043900003,1.5520047937799994,1.4647361081599994
2019-08-05,1.5579536663900004,1.5501351812799995,1.4666727527599992
2019-08-06,1.5611874635300003,1.5562616794199995,1.4706568562499995
2019-08-07,1.5617361468000002,1.5551628967599995,1.4711505300099992
2019-08-08,1.5610990088200003,1.5553998717799995,1.4706302300099994
2019-08-09,1.5586191555200004,1.5521657109999996,1.4683609363899994
